latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
9.033392,7.4740486,463.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),wind_speed_10m_max (km/h)
2014-05-08,61,27.8,22.3,4.40,8.3
2014-05-09,3,31.4,22.6,0.00,6.1
2014-05-10,63,31.8,23.0,12.80,9.1
2014-05-11,51,32.2,23.0,0.30,6.9
2014-05-12,61,31.1,24.7,5.20,12.3
2014-05-13,63,28.4,23.3,9.60,12.6
2014-05-14,63,29.9,22.5,22.40,8.9
2014-05-15,61,31.0,23.2,2.20,8.5
2014-05-16,63,30.8,23.5,15.40,6.2
2014-05-17,3,30.2,22.6,0.00,8.6
2014-05-18,61,31.2,24.6,6.80,10.0
2014-05-19,63,28.8,24.0,8.00,7.6
2014-05-20,53,30.9,23.9,1.10,7.4
2014-05-21,63,31.9,23.0,10.20,15.0
2014-05-22,51,30.3,23.3,0.50,11.2
2014-05-23,51,30.1,23.5,0.10,9.7
2014-05-24,3,30.2,23.4,0.00,10.7
2014-05-25,3,31.5,23.3,0.00,8.7
2014-05-26,53,30.7,24.0,2.40,12.7
2014-05-27,63,28.8,23.0,10.20,10.1
2014-05-28,63,30.5,22.3,16.60,11.5
2014-05-29,65,27.3,22.0,38.00,10.5
2014-05-30,53,29.4,22.3,1.00,7.4
2014-05-31,51,30.0,23.2,0.20,10.0
2014-06-01,63,28.7,22.4,8.70,11.1
2014-06-02,3,29.2,22.0,0.00,7.8
2014-06-03,63,30.6,23.7,8.30,6.6
2014-06-04,63,30.8,22.9,8.10,10.3
2014-06-05,51,29.0,22.9,0.40,9.6
2014-06-06,63,29.7,23.0,16.50,9.5
2014-06-07,61,29.0,22.4,3.70,8.4
2014-06-08,63,30.0,23.2,13.20,9.8
2014-06-09,3,28.3,22.9,0.00,10.4
2014-06-10,63,27.9,22.8,14.10,12.5
2014-06-11,61,28.4,22.3,5.70,6.4
2014-06-12,63,29.6,22.4,13.40,7.9
2014-06-13,63,28.9,22.3,10.90,8.9
2014-06-14,51,28.1,22.3,1.40,10.7
2014-06-15,51,28.8,22.1,0.40,9.5
2014-06-16,63,29.5,22.8,18.50,8.7
2014-06-17,63,28.6,22.6,9.90,6.2
2014-06-18,61,27.7,22.2,3.50,8.4
2014-06-19,51,27.6,22.8,0.50,10.3
2014-06-20,51,29.1,22.5,0.70,10.0
2014-06-21,61,29.8,22.3,5.40,11.4
2014-06-22,63,28.2,22.3,5.40,11.6
2014-06-23,63,28.5,21.3,5.90,7.5
2014-06-24,51,28.4,22.2,0.50,9.9
2014-06-25,51,27.4,22.3,0.60,10.9
2014-06-26,51,28.7,22.6,1.00,9.7
2014-06-27,63,28.4,22.4,9.90,10.6
2014-06-28,61,27.6,22.1,5.40,10.0
2014-06-29,61,27.1,22.5,4.80,8.7
2014-06-30,53,29.0,21.8,2.00,10.5
2014-07-01,63,27.4,22.3,14.40,10.3
2014-07-02,55,29.1,21.2,5.60,9.5
2014-07-03,55,28.5,21.7,4.40,10.7
2014-07-04,61,27.9,21.7,3.10,9.1
2014-07-05,61,27.7,21.7,5.90,12.6
2014-07-06,51,27.5,21.6,1.00,12.6
2014-07-07,61,27.5,21.7,4.30,10.2
2014-07-08,61,27.5,21.6,7.00,11.7
2014-07-09,63,26.6,21.0,22.70,6.7
2014-07-10,61,28.6,20.8,4.50,6.6
2014-07-11,51,28.5,21.9,0.80,10.5
2014-07-12,53,28.5,22.4,1.50,10.2
2014-07-13,51,28.2,22.2,0.30,6.2
2014-07-14,51,29.0,21.5,1.30,6.8
2014-07-15,63,28.6,22.6,5.70,11.9
2014-07-16,63,26.7,21.9,9.90,14.8
2014-07-17,63,26.2,21.6,26.40,17.4
2014-07-18,61,27.3,21.2,4.90,16.2
2014-07-19,51,27.1,21.6,1.90,12.0
2014-07-20,61,27.6,21.6,5.70,10.6
2014-07-21,63,27.5,22.2,6.30,11.4
2014-07-22,55,27.2,21.9,6.50,12.0
2014-07-23,61,26.6,21.3,4.60,12.6
2014-07-24,61,26.3,21.4,7.60,8.6
2014-07-25,65,25.3,21.1,23.40,9.2
2014-07-26,53,28.6,21.1,2.90,8.1
2014-07-27,55,27.8,22.1,2.70,8.4
2014-07-28,53,26.9,22.0,3.00,9.4
2014-07-29,63,28.0,21.8,5.10,8.5
2014-07-30,63,28.1,21.7,11.60,8.9
2014-07-31,51,28.4,21.8,2.00,11.5
2014-08-01,61,24.9,21.6,7.80,12.4
2014-08-02,61,25.5,20.9,7.50,13.7
2014-08-03,51,26.4,20.7,1.80,9.5
2014-08-04,61,26.7,21.3,6.50,8.2
2014-08-05,61,26.0,21.3,7.80,11.7
2014-08-06,61,25.3,21.0,5.90,12.2
2014-08-07,53,25.9,21.0,9.50,12.4
2014-08-08,61,26.9,20.7,5.90,12.2
2014-08-09,63,24.6,21.4,10.50,12.8
2014-08-10,51,28.5,19.6,0.60,9.4
2014-08-11,63,26.8,21.7,14.40,14.1
2014-08-12,63,22.7,20.4,36.20,21.9
2014-08-13,53,25.6,20.4,1.50,12.6
2014-08-14,51,27.8,21.3,1.50,11.2
2014-08-15,63,26.2,21.2,23.40,9.6
2014-08-16,53,26.9,20.9,2.30,12.3
2014-08-17,61,26.8,21.6,4.40,8.3
2014-08-18,63,25.2,20.9,20.30,8.7
2014-08-19,53,28.6,20.5,2.30,8.3
2014-08-20,55,28.8,21.5,4.40,11.2
2014-08-21,63,25.1,21.3,13.40,13.1
2014-08-22,61,22.6,20.6,12.90,9.7
2014-08-23,55,26.2,20.2,6.50,12.5
2014-08-24,51,29.9,19.8,0.10,9.0
2014-08-25,63,28.8,22.1,16.70,12.3
2014-08-26,65,22.7,21.0,62.10,13.8
2014-08-27,51,28.1,20.0,0.70,9.1
2014-08-28,63,29.6,22.6,12.90,10.1
2014-08-29,61,27.6,21.7,6.80,10.3
2014-08-30,51,26.9,22.4,0.50,13.6
2014-08-31,61,23.3,21.5,8.10,8.7
2014-09-01,61,26.3,20.6,8.90,8.0
2014-09-02,63,28.0,21.5,11.90,12.4
2014-09-03,63,25.9,21.5,17.20,10.6
2014-09-04,63,27.1,20.8,21.00,7.3
2014-09-05,61,26.9,21.1,15.10,12.2
2014-09-06,61,25.8,20.5,4.70,10.5
2014-09-07,63,29.1,20.1,10.20,8.7
2014-09-08,63,27.2,21.3,28.30,6.2
2014-09-09,61,26.8,21.0,7.50,8.3
2014-09-10,61,27.8,21.4,4.00,8.9
2014-09-11,61,28.1,20.7,6.70,6.8
2014-09-12,51,29.4,20.9,0.50,7.6
2014-09-13,51,28.0,21.8,1.20,9.8
2014-09-14,61,28.7,22.3,8.70,7.2
2014-09-15,63,29.4,21.1,16.70,8.9
2014-09-16,63,24.7,21.4,28.60,7.1
2014-09-17,63,28.1,21.3,43.50,9.1
2014-09-18,61,27.8,21.2,3.30,6.9
2014-09-19,63,29.2,21.6,10.70,5.9
2014-09-20,61,27.8,21.9,10.90,7.9
2014-09-21,63,28.2,21.6,6.10,8.6
2014-09-22,61,27.8,20.7,7.30,6.9
2014-09-23,55,28.9,20.8,3.80,7.5
2014-09-24,63,29.4,21.2,16.70,10.5
2014-09-25,53,28.2,20.7,1.90,6.1
2014-09-26,63,28.1,21.5,21.00,8.0
2014-09-27,63,28.5,20.8,25.30,5.9
2014-09-28,53,28.1,21.5,1.90,9.5
2014-09-29,61,27.9,21.6,4.50,7.9
2014-09-30,61,25.0,20.8,9.20,7.1
2014-10-01,61,26.9,21.2,6.40,8.4
2014-10-02,63,27.0,20.6,18.60,5.8
2014-10-03,63,27.3,20.4,7.80,8.2
2014-10-04,53,28.2,20.3,2.10,10.0
2014-10-05,51,29.1,20.9,0.40,6.4
2014-10-06,61,29.5,21.8,3.20,6.4
2014-10-07,63,30.0,21.4,4.80,7.5
2014-10-08,51,31.7,21.2,0.30,6.9
2014-10-09,61,29.9,21.5,3.80,9.2
2014-10-10,63,28.9,22.3,12.30,8.3
2014-10-11,63,29.3,22.4,11.30,7.1
2014-10-12,63,27.9,21.3,9.40,7.1
2014-10-13,51,28.6,22.2,1.50,9.1
2014-10-14,51,29.4,22.1,1.20,7.4
2014-10-15,55,29.6,21.4,2.10,5.8
2014-10-16,55,31.0,21.9,2.40,6.5
2014-10-17,61,30.0,22.6,2.20,8.4
2014-10-18,55,27.9,22.1,3.60,9.2
2014-10-19,3,27.0,21.9,0.00,9.8
2014-10-20,2,31.5,22.1,0.00,6.6
2014-10-21,1,31.8,20.8,0.00,6.6
2014-10-22,1,30.5,22.0,0.00,9.2
2014-10-23,51,30.5,21.7,0.10,7.5
2014-10-24,63,28.6,22.2,10.00,7.2
2014-10-25,61,29.8,21.7,2.70,6.2
2014-10-26,55,30.1,22.0,1.20,8.9
2014-10-27,61,29.6,22.0,4.10,4.6
2014-10-28,55,29.8,22.0,1.00,6.4
2014-10-29,63,30.2,22.1,10.30,7.7
2014-10-30,3,32.4,22.2,0.00,8.4
2014-10-31,53,29.6,22.3,0.90,6.5
2014-11-01,53,30.0,21.7,1.50,6.9
2014-11-02,3,30.9,21.7,0.00,7.6
2014-11-03,61,29.6,22.4,4.20,6.3
2014-11-04,63,29.3,22.6,5.40,7.3
2014-11-05,51,29.0,22.5,0.40,12.3
2014-11-06,3,29.0,22.5,0.00,7.8
2014-11-07,1,32.0,22.1,0.00,8.4
2014-11-08,51,33.2,23.0,0.10,6.7
2014-11-09,51,33.0,23.9,0.20,8.3
2014-11-10,53,31.6,22.8,1.70,7.0
2014-11-11,51,30.3,23.0,0.50,7.0
2014-11-12,51,31.7,22.4,0.20,7.0
2014-11-13,1,31.5,22.0,0.00,6.9
2014-11-14,51,30.6,22.5,0.30,8.6
2014-11-15,1,32.4,21.4,0.00,5.1
2014-11-16,1,32.3,22.3,0.00,8.6
2014-11-17,1,32.5,21.8,0.00,9.4
2014-11-18,61,29.3,23.0,3.00,7.7
2014-11-19,2,32.4,21.8,0.00,5.8
2014-11-20,1,31.9,19.7,0.00,6.5
2014-11-21,0,31.8,19.8,0.00,6.5
2014-11-22,0,32.5,20.1,0.00,9.7
2014-11-23,1,33.8,20.2,0.00,10.2
2014-11-24,1,33.6,22.2,0.00,12.3
2014-11-25,1,32.4,21.1,0.00,7.5
2014-11-26,51,30.7,23.5,0.10,6.6
2014-11-27,1,32.4,21.2,0.00,5.6
2014-11-28,1,33.1,21.5,0.00,7.5
2014-11-29,1,33.7,20.9,0.00,8.2
2014-11-30,0,33.1,18.9,0.00,7.6
2014-12-01,0,34.2,21.3,0.00,9.7
2014-12-02,0,33.3,20.7,0.00,8.6
2014-12-03,1,32.5,20.1,0.00,8.7
2014-12-04,51,31.4,20.7,0.30,8.2
2014-12-05,0,34.1,20.6,0.00,5.8
2014-12-06,0,35.1,21.6,0.00,8.2
2014-12-07,0,34.2,20.5,0.00,8.4
2014-12-08,0,33.1,21.2,0.00,5.5
2014-12-09,0,33.3,21.7,0.00,6.3
2014-12-10,0,33.2,21.6,0.00,5.9
2014-12-11,1,34.0,21.9,0.00,5.6
2014-12-12,51,32.6,22.1,0.10,8.9
2014-12-13,1,34.4,22.0,0.00,10.7
2014-12-14,1,35.2,22.2,0.00,12.6
2014-12-15,1,34.8,21.9,0.00,9.0
2014-12-16,1,35.1,20.8,0.00,8.6
2014-12-17,0,35.3,20.8,0.00,7.5
2014-12-18,0,35.2,21.2,0.00,8.9
2014-12-19,0,35.0,21.7,0.00,9.4
2014-12-20,1,34.6,23.2,0.00,10.2
2014-12-21,1,35.1,22.9,0.00,12.6
2014-12-22,1,34.6,22.5,0.00,13.4
2014-12-23,1,34.1,21.5,0.00,12.7
2014-12-24,0,34.1,20.8,0.00,13.3
2014-12-25,1,32.7,20.1,0.00,12.4
2014-12-26,1,32.3,20.0,0.00,12.1
2014-12-27,0,33.0,19.6,0.00,9.8
2014-12-28,0,33.2,19.4,0.00,8.6
2014-12-29,1,34.8,21.1,0.00,12.4
2014-12-30,0,33.3,21.8,0.00,11.1
2014-12-31,1,33.9,22.5,0.00,12.8
2015-01-01,0,33.6,22.4,0.00,10.2
2015-01-02,0,33.7,20.8,0.00,11.3
2015-01-03,0,33.8,20.3,0.00,15.0
2015-01-04,0,32.6,19.0,0.00,15.4
2015-01-05,1,31.6,18.3,0.00,14.0
2015-01-06,1,31.6,17.9,0.00,9.3
2015-01-07,1,32.7,18.5,0.00,11.6
2015-01-08,1,32.8,19.2,0.00,12.1
2015-01-09,1,32.7,19.6,0.00,14.5
2015-01-10,1,31.8,18.2,0.00,17.4
2015-01-11,0,31.3,17.3,0.00,14.9
2015-01-12,0,30.9,17.2,0.00,13.1
2015-01-13,0,31.1,16.9,0.00,13.1
2015-01-14,1,32.6,17.5,0.00,11.0
2015-01-15,0,33.4,19.3,0.00,14.2
2015-01-16,0,34.3,19.8,0.00,10.0
2015-01-17,0,34.2,20.5,0.00,11.6
2015-01-18,0,34.2,19.8,0.00,10.5
2015-01-19,0,33.8,19.1,0.00,10.8
2015-01-20,1,34.3,19.3,0.00,7.9
2015-01-21,0,35.1,22.0,0.00,6.9
2015-01-22,1,36.7,22.4,0.00,7.3
2015-01-23,1,38.2,23.9,0.00,11.0
2015-01-24,1,35.5,21.8,0.00,7.7
2015-01-25,1,35.0,22.6,0.00,6.9
2015-01-26,51,33.7,23.2,0.10,7.7
2015-01-27,1,37.0,22.3,0.00,7.9
2015-01-28,1,34.2,22.9,0.00,7.4
2015-01-29,1,33.7,23.8,0.00,10.5
2015-01-30,1,33.8,23.7,0.00,11.8
2015-01-31,1,35.3,23.4,0.00,6.0
2015-02-01,1,36.6,23.5,0.00,9.8
2015-02-02,1,37.0,23.9,0.00,7.1
2015-02-03,1,36.0,23.0,0.00,7.2
2015-02-04,1,37.1,23.2,0.00,6.9
2015-02-05,0,36.9,22.3,0.00,7.1
2015-02-06,0,36.5,23.3,0.00,7.4
2015-02-07,2,35.4,23.8,0.00,10.5
2015-02-08,1,36.8,23.5,0.00,7.9
2015-02-09,1,36.6,23.9,0.00,7.5
2015-02-10,1,36.4,24.2,0.00,8.6
2015-02-11,1,37.7,24.5,0.00,10.5
2015-02-12,1,36.9,25.8,0.00,16.7
2015-02-13,1,36.2,23.1,0.00,10.5
2015-02-14,1,34.6,23.5,0.00,6.5
2015-02-15,1,35.4,24.0,0.00,9.1
2015-02-16,2,35.1,23.6,0.00,10.3
2015-02-17,1,35.2,24.3,0.00,10.6
2015-02-18,51,33.3,25.3,0.40,12.5
2015-02-19,51,35.0,24.3,0.40,7.4
2015-02-20,51,33.9,24.3,0.50,11.2
2015-02-21,53,32.8,24.6,1.30,13.2
2015-02-22,61,33.7,22.9,2.60,10.8
2015-02-23,2,34.8,24.6,0.00,8.7
2015-02-24,2,34.5,23.3,0.00,8.6
2015-02-25,53,33.9,24.2,0.60,9.0
2015-02-26,63,33.1,23.7,6.20,8.6
2015-02-27,61,32.7,23.4,3.10,7.2
2015-02-28,51,33.6,23.1,0.80,8.1
2015-03-01,1,34.8,23.5,0.00,11.5
2015-03-02,1,35.0,22.7,0.00,11.3
2015-03-03,1,34.5,23.0,0.00,7.9
2015-03-04,1,35.3,23.4,0.00,14.8
2015-03-05,1,35.6,23.8,0.00,12.2
2015-03-06,1,36.1,23.5,0.00,10.8
2015-03-07,1,35.1,24.3,0.00,8.4
2015-03-08,1,35.7,24.4,0.00,9.4
2015-03-09,1,36.7,23.9,0.00,8.2
2015-03-10,1,36.2,24.1,0.00,10.5
2015-03-11,53,36.0,25.3,0.90,9.2
2015-03-12,1,37.4,24.9,0.00,7.4
2015-03-13,2,35.9,23.9,0.00,7.3
2015-03-14,1,36.9,23.5,0.00,8.6
2015-03-15,2,38.9,24.6,0.00,8.9
2015-03-16,2,35.4,26.0,0.00,9.7
2015-03-17,1,38.1,25.7,0.00,9.0
2015-03-18,2,37.5,25.7,0.00,10.2
2015-03-19,1,37.5,25.8,0.00,9.3
2015-03-20,2,35.8,25.9,0.00,10.6
2015-03-21,63,32.8,26.5,6.90,12.0
2015-03-22,2,35.9,24.9,0.00,11.3
2015-03-23,3,35.7,25.1,0.00,10.5
2015-03-24,51,35.4,25.6,0.30,12.2
2015-03-25,61,32.6,23.6,8.20,11.9
2015-03-26,53,28.2,24.0,3.00,12.2
2015-03-27,2,35.7,24.2,0.00,14.2
2015-03-28,51,32.8,24.5,0.20,9.9
2015-03-29,51,33.5,23.7,0.20,11.5
2015-03-30,63,31.3,22.4,12.10,13.4
2015-03-31,51,28.3,22.2,0.70,12.2
2015-04-01,3,34.9,23.4,0.00,13.0
2015-04-02,2,35.8,23.6,0.00,15.1
2015-04-03,2,35.9,24.8,0.00,10.6
2015-04-04,51,35.0,23.5,0.10,10.9
2015-04-05,51,34.1,24.3,0.20,10.8
2015-04-06,51,34.9,24.3,0.10,12.5
2015-04-07,55,35.9,24.3,1.00,13.6
2015-04-08,51,34.3,25.1,0.60,12.0
2015-04-09,51,32.1,25.5,0.60,13.5
2015-04-10,51,30.2,24.3,0.80,10.5
2015-04-11,1,36.0,24.9,0.00,15.5
2015-04-12,1,37.0,25.0,0.00,8.7
2015-04-13,1,36.8,21.8,0.00,9.3
2015-04-14,1,37.4,23.5,0.00,12.5
2015-04-15,0,35.5,21.5,0.00,10.6
2015-04-16,1,35.4,23.8,0.00,6.6
2015-04-17,1,37.3,24.0,0.00,12.5
2015-04-18,0,37.8,22.1,0.00,12.5
2015-04-19,0,37.7,22.4,0.00,11.6
2015-04-20,0,37.5,23.2,0.00,7.8
2015-04-21,1,37.2,24.9,0.00,8.2
2015-04-22,1,37.3,25.6,0.00,9.7
2015-04-23,1,37.7,25.4,0.00,10.7
2015-04-24,1,38.2,25.8,0.00,14.0
2015-04-25,3,35.5,25.6,0.00,13.0
2015-04-26,3,36.7,25.5,0.00,10.9
2015-04-27,1,38.0,25.4,0.00,8.2
2015-04-28,0,37.7,25.3,0.00,9.1
2015-04-29,1,35.8,25.2,0.00,11.6
2015-04-30,1,37.6,25.2,0.00,11.3
2015-05-01,1,36.3,25.4,0.00,13.5
2015-05-02,1,37.4,26.1,0.00,11.0
2015-05-03,3,36.1,25.7,0.00,15.2
2015-05-04,61,36.3,25.8,1.80,9.7
2015-05-05,51,34.6,26.0,0.50,11.4
2015-05-06,3,34.5,25.3,0.00,11.3
2015-05-07,1,36.1,25.5,0.00,13.9
2015-05-08,51,34.6,25.4,0.20,14.7
2015-05-09,63,34.9,24.8,9.90,11.7
2015-05-10,61,33.3,24.5,2.50,9.7
2015-05-11,51,32.0,25.2,0.20,10.5
2015-05-12,63,32.6,24.9,5.10,8.3
2015-05-13,63,30.6,24.6,11.70,8.7
2015-05-14,63,28.6,24.3,10.50,10.2
2015-05-15,51,33.8,23.9,0.10,9.4
2015-05-16,51,31.9,25.4,0.20,9.8
2015-05-17,53,33.1,24.6,1.30,14.1
2015-05-18,51,30.4,24.5,0.30,10.5
2015-05-19,53,31.3,24.6,1.70,13.2
2015-05-20,3,31.8,23.8,0.00,10.6
2015-05-21,55,31.9,25.0,1.20,10.7
2015-05-22,51,33.0,24.6,0.10,10.6
2015-05-23,63,29.1,24.4,7.30,13.0
2015-05-24,51,31.1,23.6,0.30,10.8
2015-05-25,51,31.5,23.6,0.30,10.7
2015-05-26,51,31.7,24.2,1.10,12.1
2015-05-27,51,30.2,24.0,0.50,11.4
2015-05-28,51,30.4,23.8,0.20,10.7
2015-05-29,51,30.4,23.6,1.00,10.8
2015-05-30,51,30.0,23.5,0.30,10.3
2015-05-31,51,30.3,23.4,0.60,11.8
2015-06-01,3,29.6,23.7,0.00,11.8
2015-06-02,53,29.8,23.5,3.20,10.9
2015-06-03,53,27.2,23.3,5.10,9.6
2015-06-04,61,30.7,22.2,5.40,8.9
2015-06-05,61,29.3,22.9,2.20,10.5
2015-06-06,51,28.7,23.0,0.60,12.0
2015-06-07,61,29.2,22.2,5.20,11.5
2015-06-08,61,29.1,21.9,6.60,8.6
2015-06-09,55,28.8,22.5,2.80,9.8
2015-06-10,53,29.5,22.2,1.20,10.2
2015-06-11,51,27.9,22.4,0.60,12.2
2015-06-12,51,29.3,23.1,0.70,12.6
2015-06-13,55,29.2,23.3,3.20,11.2
2015-06-14,61,29.4,21.9,4.50,10.3
2015-06-15,53,27.9,22.6,1.30,10.7
2015-06-16,51,28.7,23.1,1.30,12.5
2015-06-17,51,28.5,22.9,0.60,12.2
2015-06-18,51,29.7,23.0,0.30,11.3
2015-06-19,55,28.4,23.1,2.60,10.8
2015-06-20,53,28.0,22.5,2.90,10.6
2015-06-21,51,27.6,22.5,0.70,12.0
2015-06-22,51,27.4,22.4,0.60,11.6
2015-06-23,51,28.6,22.5,0.60,12.5
2015-06-24,51,28.8,22.8,1.90,13.3
2015-06-25,63,28.5,22.3,9.20,10.7
2015-06-26,61,28.4,22.1,7.30,11.3
2015-06-27,61,28.8,22.3,6.40,10.0
2015-06-28,53,29.5,22.1,1.50,10.8
2015-06-29,51,26.3,22.9,0.40,11.4
2015-06-30,51,28.3,21.9,0.30,9.7
2015-07-01,51,27.5,22.2,0.90,12.0
2015-07-02,61,27.4,22.3,3.30,9.2
2015-07-03,53,28.9,22.5,1.20,9.4
2015-07-04,61,28.0,22.8,8.20,8.0
2015-07-05,55,29.2,22.1,2.30,7.2
2015-07-06,2,31.1,23.2,0.00,7.4
2015-07-07,63,30.8,23.7,6.90,6.5
2015-07-08,61,30.0,22.6,3.60,5.8
2015-07-09,53,30.8,23.1,3.60,8.0
2015-07-10,63,28.7,22.7,12.90,10.0
2015-07-11,63,28.8,22.3,19.80,8.9
2015-07-12,53,26.7,21.4,1.60,12.6
2015-07-13,61,29.0,23.2,4.80,10.7
2015-07-14,61,29.0,22.1,6.80,8.7
2015-07-15,51,27.8,21.7,1.10,11.9
2015-07-16,63,28.8,22.3,8.30,8.7
2015-07-17,51,28.0,22.1,1.30,11.5
2015-07-18,53,29.4,22.3,2.50,9.4
2015-07-19,63,27.0,22.0,18.70,11.9
2015-07-20,63,24.3,21.4,25.20,15.5
2015-07-21,51,25.8,21.5,1.40,14.2
2015-07-22,61,27.8,21.4,4.00,10.1
2015-07-23,61,26.7,22.0,7.40,7.2
2015-07-24,63,25.1,21.1,9.30,11.2
2015-07-25,51,28.4,22.1,0.90,9.2
2015-07-26,63,28.4,21.4,15.90,10.5
2015-07-27,63,22.4,21.2,58.50,10.0
2015-07-28,53,25.1,20.8,3.90,12.4
2015-07-29,51,26.7,21.0,2.30,11.4
2015-07-30,61,26.3,22.0,6.60,10.5
2015-07-31,53,25.4,21.1,6.30,7.2
2015-08-01,63,26.2,21.1,10.00,10.1
2015-08-02,53,26.8,21.2,4.30,8.7
2015-08-03,61,24.8,22.1,9.50,6.4
2015-08-04,63,25.8,21.2,8.30,10.2
2015-08-05,55,26.7,21.4,1.80,7.9
2015-08-06,55,27.6,21.3,5.40,7.4
2015-08-07,63,22.9,20.8,32.70,8.4
2015-08-08,53,27.2,20.7,2.30,7.7
2015-08-09,53,25.5,21.0,3.70,8.9
2015-08-10,51,27.9,21.9,1.80,8.9
2015-08-11,61,28.3,22.0,12.20,8.6
2015-08-12,63,24.5,21.7,27.40,7.1
2015-08-13,51,27.9,21.8,1.30,10.8
2015-08-14,65,23.6,20.9,68.70,13.0
2015-08-15,51,27.8,20.8,2.60,10.6
2015-08-16,61,26.7,21.7,18.50,8.3
2015-08-17,61,25.6,21.3,12.40,7.7
2015-08-18,63,28.3,22.0,6.40,8.2
2015-08-19,61,28.0,21.5,9.00,7.2
2015-08-20,63,28.0,22.1,6.30,7.2
2015-08-21,63,26.8,21.8,9.90,7.8
2015-08-22,63,28.4,22.0,5.90,9.1
2015-08-23,63,27.2,21.7,16.20,10.5
2015-08-24,51,27.1,22.1,3.50,10.2
2015-08-25,61,26.4,21.5,8.50,9.4
2015-08-26,61,28.6,21.6,2.90,11.4
2015-08-27,61,27.8,21.9,14.40,10.1
2015-08-28,63,24.0,21.1,23.00,7.7
2015-08-29,61,26.1,21.5,6.30,7.4
2015-08-30,53,27.2,21.7,2.50,11.7
2015-08-31,63,23.0,21.6,44.50,5.2
2015-09-01,51,26.1,21.5,1.50,9.5
2015-09-02,53,25.7,21.3,3.90,9.3
2015-09-03,63,27.5,21.3,7.30,11.2
2015-09-04,61,29.8,22.0,3.50,6.8
2015-09-05,51,29.5,22.1,1.50,10.5
2015-09-06,51,28.6,22.3,1.20,10.7
2015-09-07,51,26.9,21.4,2.90,9.6
2015-09-08,63,26.1,21.3,17.80,5.6
2015-09-09,51,28.1,21.4,0.80,9.2
2015-09-10,63,29.6,21.4,16.90,5.9
2015-09-11,61,28.4,21.5,7.30,7.2
2015-09-12,53,29.5,22.4,0.90,9.6
2015-09-13,63,29.7,22.7,9.80,9.3
2015-09-14,63,27.5,22.1,10.10,9.1
2015-09-15,61,28.1,21.7,9.40,8.7
2015-09-16,61,27.3,21.8,7.00,8.4
2015-09-17,63,23.1,21.2,36.50,13.6
2015-09-18,53,27.6,21.7,3.40,9.8
2015-09-19,61,27.9,21.4,8.10,8.7
2015-09-20,61,29.8,22.2,5.80,6.9
2015-09-21,51,29.1,21.6,1.20,9.3
2015-09-22,51,29.3,21.8,1.10,8.0
2015-09-23,61,29.4,22.1,7.70,8.0
2015-09-24,63,28.8,21.6,13.60,8.0
2015-09-25,51,28.6,22.4,0.60,11.5
2015-09-26,51,29.1,22.1,0.90,8.2
2015-09-27,61,29.9,21.7,11.40,6.0
2015-09-28,61,30.1,21.2,4.20,7.2
2015-09-29,61,28.6,22.3,8.50,7.6
2015-09-30,3,29.7,22.2,0.00,7.2
2015-10-01,51,29.6,22.5,2.00,9.2
2015-10-02,61,30.3,21.4,9.90,8.4
2015-10-03,55,29.2,21.9,4.40,7.4
2015-10-04,61,28.7,22.1,2.60,5.2
2015-10-05,63,30.3,21.6,11.10,7.3
2015-10-06,53,28.4,21.9,2.30,9.4
2015-10-07,53,28.5,21.6,1.90,8.3
2015-10-08,55,26.0,22.6,2.90,8.1
2015-10-09,61,29.5,21.7,7.70,7.1
2015-10-10,61,29.2,21.0,6.30,8.8
2015-10-11,63,28.8,22.0,5.00,5.9
2015-10-12,61,30.4,22.1,2.50,6.2
2015-10-13,63,30.2,22.5,5.30,7.7
2015-10-14,51,29.4,22.7,1.60,8.9
2015-10-15,63,29.5,22.5,6.10,6.9
2015-10-16,61,30.5,22.6,9.50,7.5
2015-10-17,53,29.7,22.4,2.10,6.9
2015-10-18,61,30.0,22.4,3.50,7.4
2015-10-19,61,30.1,22.5,6.30,6.6
2015-10-20,63,29.1,21.9,13.30,6.1
2015-10-21,63,30.7,21.3,8.00,6.4
2015-10-22,51,30.0,22.4,1.70,7.9
2015-10-23,51,31.0,21.8,0.20,7.2
2015-10-24,51,30.5,23.2,0.40,8.4
2015-10-25,51,30.0,22.4,0.50,10.6
2015-10-26,63,29.9,22.1,8.10,6.8
2015-10-27,63,30.5,22.5,10.40,7.4
2015-10-28,65,29.3,23.3,22.90,6.6
2015-10-29,53,29.7,22.5,1.70,7.3
2015-10-30,51,29.8,21.6,0.50,7.4
2015-10-31,63,29.7,23.9,3.40,7.1
2015-11-01,3,30.3,22.3,0.00,8.0
2015-11-02,51,28.2,22.7,0.40,6.3
2015-11-03,3,30.9,20.7,0.00,6.6
2015-11-04,0,31.7,22.3,0.00,8.2
2015-11-05,1,31.1,22.0,0.00,7.2
2015-11-06,1,31.6,22.6,0.00,5.6
2015-11-07,1,31.5,23.8,0.00,6.2
2015-11-08,1,31.6,22.2,0.00,7.0
2015-11-09,3,31.2,23.7,0.00,6.6
2015-11-10,53,30.7,23.5,1.50,8.2
2015-11-11,1,32.7,20.9,0.00,9.7
2015-11-12,0,33.3,20.6,0.00,12.7
2015-11-13,0,33.4,21.7,0.00,14.0
